generatedAt,heroCode,heroKey,heroName,heroEnglishName,slot,skillGroup,skillId,passiveSkillId,skillName,maxLevel,coverageStatus,sourceExtension,coefficientText,textSource
2026-05-21T23:37:09.159Z,21,Rozzi,洛兹,Rozzi,R,1021500,RozziActive4,None,塞姆汀高爆弹 Mk-II,3,no_structured_extension_in_er-gamedata,,洛兹发射子弹，附着在敌人或地面，子弹会在{0}秒后爆破。 如果子弹附着在敌人身上，敌人的移动速度将降低{1}，并在爆破时给敌人造成{2}(+攻击力的{3})的技能伤害。 被附着子弹的目标将和洛兹共享视野。 在子弹爆破前使用普攻命中敌人{4}次，子弹将立即爆破，给造成敌人体力上限{5}的真实伤害，并在{10}秒间减少移动速度{11}。 在子弹附着在敌人身上时使用技能击中敌人被视为{9}次普通攻击。 子弹立即爆破使塞姆汀高爆弹 Mk-Il的技能冷却时间减少{6}，移动速度{7}秒间增加{8}。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,22,Luke,卢克,Luke,P,1022100,None,LukePassive,完美管家,3,no_structured_extension_in_er-gamedata,,卢克普攻或技能对敌人造成伤害时，{9}秒内攻击速度增加{10}，最多可以叠加至{11}次。 满意度 : 卢克参与击杀实验体时，恢复{0}失去的体力，击杀维克莱恩时恢复{2}失去的体力。 完美管家 : 卢克每次击杀实验体、野生动物和获取补给箱时，都会获得完美管家叠层。 每叠加到一定叠层时都可获得1个升级点，从{6}叠层开始，每{7}个叠层可以使满意度增加{8}。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,22,Luke,卢克,Luke,Q,1022200,LukeActive1_1,None,保洁服务,5,no_structured_extension_in_er-gamedata,,卢克投掷清洁剂，对第一个击中的敌人造成{0}(+额外攻击力的{1})技能伤害，获得该敌人的视野。接下来{3}秒内可再次使用该技能。 再次使用时 : 卢克冲向被击中的敌人，根据目标失去的体力对其造成{4}(+额外攻击力的{5}) ~ {6}(+额外攻击力的{7})的技能伤害。 升级效果 : 再次使用时卢克将向敌人突进，并在造成伤害时使目标{8}秒内的防御力减少{9}。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,22,Luke,卢克,Luke,Q,1022210,LukeActive1_2,None,保洁服务,5,no_structured_extension_in_er-gamedata,,卢克投掷清洁剂，对第一个击中的敌人造成{0}(+额外攻击力的{1})技能伤害，获得该敌人的视野。接下来{3}秒内可再次使用该技能。 再次使用时 : 卢克冲向被击中的敌人，根据目标失去的体力对其造成{4}(+额外攻击力{5}) ~ {6}(+额外攻击力{7})的技能伤害。 升级效果 : 再次使用时卢克将向敌人突进，并在造成伤害时使目标{8}秒内的防御力减少{9}。,er-gamedata zh-CN fallback
2026-05-21T23:37:09.159Z,22,Luke,卢克,Luke,W,1022300,LukeActive2,LukeActive2Passive,强迫症,5,no_structured_extension_in_er-gamedata,,卢克挥动清洁工具，造成{0}(+攻击力{1})的技能伤害，每命中一个敌人时，卢克可以恢复{2}失去的体力。最多可以恢复至{4}。 升级效果 : 普攻命中敌人时，强迫症冷却时间减少{3}秒。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,22,Luke,卢克,Luke,E,1022400,LukeActive3,LukeActive3Passive,无声扫除机,5,no_structured_extension_in_er-gamedata,,被动效果 : 卢克在攻击或击杀目标时，迷你地图不会显示噪音标记。 卢克移动到指定的敌人、队友及自己设置的监视器的所在位置，使用手枪造成{0}(+攻击力{1})的技能伤害、妨碍集中精神，并使对方在{3}秒间移动速度减少{4}。用于队友或自己设置的监视器时，可以增加技能射程范围，使用后重置监视器设置冷却。 升级效果: 当卢克对体力在{5}以下的敌人施法无声扫除机并造成伤害时，可直接击杀目标。此外，当卢克参与击杀敌人实验体时，将重置无声扫除机和设置监视器的冷却时间。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,22,Luke,卢克,Luke,R,1022500,LukeActive4,LukeActive4Passive,售后服务,3,no_structured_extension_in_er-gamedata,,被动效果 : 卢克每次普攻命中敌人时，都会施加标记，标记最多可以叠加{0}次。卢克对标记的目标造成技能伤害时，每个叠层可以造成{1}(+攻击力{2})(+目标体力上限{3})的额外伤害，同时每个叠层可以使目标{4}秒内的移动速度减少{5}。 卢克向后跳跃使用清洁工具发射爆炸性弹药，基于失去的体力对范围内的敌人造成{6}(+额外攻击力{7}) ~ {8}(+额外攻击力{9})的技能伤害，并使其{10}秒内移动速度降低{11}。 升级效果 : 获得承受售后服务伤害的目标的视野，视野持续{12}秒，同时移动速度减少量变为{13}。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,23,Cathy,凯希,Cathy,P,1023100,None,CathyPassive,外科专家,3,no_structured_extension_in_er-gamedata,,凯希对敌人造成技能伤害时，{0}秒间赋予造成技能增幅的{13}真实伤害的外伤。当一共累积{5}个外伤叠层时，可在{6}秒间形成致命外伤状态，造成体力上限{7}(+技能增幅的{14})的真实伤害。处于致命外伤状态的敌人治愈效果减少{16}。 赋予敌人致命外伤时，{9}秒间形成可抵御{10}(+技能增幅的{15})伤害的护盾。在持有护盾的情况下，移向处于外伤或者致命外伤状态的敌人时，移动速度增加{12}后逐渐减少。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,23,Cathy,凯希,Cathy,Q,1023200,CathyActive1,CathyActive1Passive,动脉切开术,5,no_structured_extension_in_er-gamedata,,被动: 使用技能后，凯希的下一个普攻造成技能增幅的{2}的额外技能伤害。 凯希快速冲向指定方向，所有被冲撞的敌人承受{0}(+技能增幅的{5})技能伤害。 当凯希使敌人陷入致命外伤状态时，减少动脉切开术的冷却{4}。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,23,Cathy,凯希,Cathy,W,1023300,CathyActive2,None,截断,5,no_structured_extension_in_er-gamedata,,凯希向前方挥动刀锯，内围命中时，对敌人造成{0}(+技能增幅的{8})技能伤害，且不会赋予外伤叠层。被外围命中的敌人承受{5}(+技能增幅的{9})技能伤害，{4}秒内移动速度减少{3}。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,23,Cathy,凯希,Cathy,E,1023400,CathyActive3,None,缝合,5,no_structured_extension_in_er-gamedata,,凯希抛出已穿线的针头，给敌人造成{0}(+技能增幅的{6})的技能伤害，并束缚其{2}秒。当针头刺穿敌人，最多可以额外再击中另一名敌人。 如果击中两个敌人，先穿透的敌人将被拉向后穿透的敌人，相互碰撞后晕厥{3}秒，承受{4}(+技能增幅的{7})的额外技能伤害。如果针头穿透敌人后击中墙壁，先被穿透的敌人将被击退回墙壁，晕厥{3}秒，承受{4}(+技能增幅的{7})的额外技能伤害。 缝合的冲撞伤害不会赋予外伤叠层。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,23,Cathy,凯希,Cathy,R,1023500,CathyActive4,CathyActive4Passive,急诊手术,3,no_structured_extension_in_er-gamedata,,被动 :凯希救回濒死状态的队友时，会形成一个医疗领域，领域内的队友体力每{10}秒可恢复体力上限的{0}(+技能增幅的{14})。 凯希朝指定的方向挥舞刀锯并快速移动，给范围内的敌人造成与已失体力成比的{1}(+技能增幅的{12}) ~ {3}(+技能增幅的{13})的技能伤害，并立即赋予其致命外伤。 凯希经过的地方将生成恢复体力上限的医疗领域，每秒恢复{0}(+技能增幅的{14})，持续{11}秒。 移动时，处于无法阻止状态。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,24,Adela,阿德拉,Adela,P,1024100,None,AdelaPassive,后翼守兵,3,no_structured_extension_in_er-gamedata,,阿德拉的基础射程增加{0}，每增加{1}攻击速度，转化为{2}技能增幅。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,24,Adela,阿德拉,Adela,Q,1024200,AdelaActive1,None,升变,5,no_structured_extension_in_er-gamedata,,阿德拉出一枚兵到指定的位置，造成{0}(+技能增幅的{9})的技能伤害。每次出兵，都可以累积叠层，累积到{2}个叠层时，移动速度增加{8}。使用下一个技能可以出皇后 ，造成{3}(+技能增幅的{10})的伤害，并使其晕厥{5}秒。 如果在{6}秒内未使用升变技能，叠层将被重置。 兵和皇后可维持{7}秒。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,24,Adela,阿德拉,Adela,W,1024300,AdelaActive2,None,单马捉双,5,no_structured_extension_in_er-gamedata,,阿德拉出一枚马到指定的位置，造成{0}(+技能增幅的{6})的技能伤害，到达目标地点后再次跳跃，对目标点造成{0}(+技能增幅的{6})的技能伤害。 第一次落地时，如果附近有兵，皇后或车，它们会朝马落地点相反的方向被推开，带来不同的效果。 兵和皇后:移动中遇到敌人时会停下来，造成升变伤害量{5}的伤害，并使其悬空{2}秒。 车 : 移动时给路径上的敌人造成王翼易位伤害量{5}的伤害并使其悬空{3}秒。 马可持续{4}秒，再次出马，前一个马棋子会立即消失。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,24,Adela,阿德拉,Adela,E,1024400,AdelaActive3_1,None,王翼易位,5,no_structured_extension_in_er-gamedata,,阿德拉出一枚车朝指定的位置执行突进，车会迅速从阿德拉的位置冲向目标地点，给路径上的敌人造成{0}(+技能增幅的{7})的技能伤害，如果路径上有兵，皇后或马，伤害效果会立即启动。 兵和皇后: 造成升变伤害量{6}的伤害。 马 : 造成单马捉双伤害量{6}的伤害，并使移动速度降低{3}，持续{2}秒。 在{4}秒内再次使用该技能，阿德拉和车的位置会改变。 车可以维持{5}秒，再次出车，前一个车棋子会立即消失。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,24,Adela,阿德拉,Adela,R,1024500,AdelaActive4,None,将军,3,no_structured_extension_in_er-gamedata,,阿德拉{2}秒间悬浮于空中阻挡一切伤害，落地给范围内的敌人造成{0}(+技能增幅的{5})的技能伤害。 施法技能时出的每个棋子都会造成相当于敌人体力上限{3}的真实伤害。 落地时，所有棋子触发{4}伤害效果后消失。.,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,25,Bernice,伯尼斯,Bernice,P,1025100,None,BernicePassive,散弹,3,no_structured_extension_in_er-gamedata,,伯尼斯每{7}秒填装{8}发子弹，普攻发射{0}发子弹。第一颗子弹命中目标时，造成攻击力{2} * (普攻增幅)普攻伤害，之后每颗子弹分别造成攻击力{3} * (普攻增幅)的普攻伤害。暴击时不适用一般的暴击效果，而是额外发射相当于普攻伤害{5}的子弹。 根据技能等级，换弹重载时间加快。 当前换弹重载时间 : {4}秒,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,25,Bernice,伯尼斯,Bernice,Q,1025200,BerniceActive1,None,致瘸射击,5,no_structured_extension_in_er-gamedata,,伯尼斯发射出穿透性子弹，造成{0}(+攻击力的{1})的技能伤害，并使其移动速度{2}秒间减少{3}。束缚中的敌人承受{4}(+攻击力的{5})的技能伤害，{6}秒间移动速度降低{7}。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,25,Bernice,伯尼斯,Bernice,W,1025300,BerniceActive2,None,捕兽夹,5,no_structured_extension_in_er-gamedata,,伯尼斯安装一个持续{4}秒的捕兽夹，踩中的敌人{0}秒间承受{1}(+攻击力的{2})的持续伤害，并在{3}秒内陷入束缚。 捕兽夹最多持有数为{5}个，一次可以设置{6}个。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,25,Bernice,伯尼斯,Bernice,E,1025400,BerniceActive3,BerniceActive3Passive,鹰眼,5,no_structured_extension_in_er-gamedata,,被动:伯尼斯通过给被困在捕兽夹中的敌人附上持续{3}秒的狩猎标识，获得目标的视野并在向其移动时，移动速度增加{6}。 使用普通攻击命中狩猎标识的敌人，致瘸射击的冷却减少{4}秒，奥尔加米·星锤的冷却减少{5}秒。 使用效果 : 伯尼斯的猎鹰在上空盘旋，{0}秒间增加伯尼斯的视野{1}，每{2}秒对附近的敌人赋予一个持续{3}秒的狩猎标识。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,25,Bernice,伯尼斯,Bernice,R,1025500,BerniceActive4,None,奥尔加米・星锤,3,no_structured_extension_in_er-gamedata,,伯尼斯朝指定的方向发射奥尔加米·星锤，对命中的敌人造成{1}(+攻击力的{2})的技能伤害，并束缚其{3}秒。 奥尔加米·星锤于束缚时间结束后爆发，给束缚的敌人造成{4}(+攻击力的{5})的技能伤害，并将相同的效果转移至{6}范围内最近的敌人。 奥尔加米·星锤最多可以转移{0}次。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,26,Barbara,芭芭拉,Barbara,P,1026100,None,BarbaraPassive,改造,3,no_structured_extension_in_er-gamedata,,被动 : 天才工程师芭芭拉可以以更快的速度制作装备。减少{0}制作装备所需时间。 每{1}秒，芭芭拉的普攻攻击速度增加{4}，下一次普攻命中目标时造成{3}(+技能增幅{2})额外的技能伤害。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,26,Barbara,芭芭拉,Barbara,Q,1026200,BarbaraActive1_Turret,None,BT-Mk II 远程无人机,5,no_structured_extension_in_er-gamedata,,芭芭拉在指定的位置安装体力为{0}(芭芭拉等级 * {7})的远程无人机，最多可以安装{2}个。 远程无人机可以维持{3}秒。芭芭拉离开{8}m范围或死亡时，远程无人机将在{9}秒后解除部署，芭芭拉回到范围内时重置等待时间。 芭芭拉的离子激光炮、闪光弹命中敌人，或每当远程无人机进行第{4}次普攻时都会发射轨道炮。轨道炮最多可蓄能{5}次。 每次远程无人机对敌人造成伤害时，可以缩减{6}离子激光炮的冷却时间。 远程无人机普攻和轨道炮都被视为技能判定，但轨道炮会适用独立技能判定。 BT-Mk II 远程无人机属性 普攻 : {20}(+技能增幅{21}) 轨道炮: {2}(+技能增幅{23}) 防御力: {24},dak.gg api zh-CN
2026-05-21T23:37:09.159Z,26,Barbara,芭芭拉,Barbara,Q,1026210,BarbaraActive1_ReinforceTurret,None,BT-Mk III 强化远程无人机,5,no_structured_extension_in_er-gamedata,,芭芭拉在指定的位置安装体力为{0}(+芭芭拉等级 * {6})的强化远程无人机。强化远程无人机可以维持{2}秒，设置时不受最大安装数量限制。芭芭拉离开{7}m范围或死亡时，远程无人机将在{8}秒后解除部署，芭芭拉回到范围内时重置等待时间。 强化远程无人机可以为已设置的远程无人机提供{3}秒的强化效果，攻击速度增加{4}，并在每进行{5}次普攻时发射轨道炮。,er-gamedata zh-CN fallback
2026-05-21T23:37:09.159Z,26,Barbara,芭芭拉,Barbara,W,1026300,BarbaraActive2_IonLaser,None,离子激光炮,5,no_structured_extension_in_er-gamedata,,芭芭拉使用高功率炮筒发射离子激光炮，对路径上的敌人造成{0}(+技能增幅{1})技能伤害。命中时，{2}秒间移动速度增加{3}。增加的移动速度在{4}秒后复原。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,26,Barbara,芭芭拉,Barbara,W,1026310,BarbaraActive2_ReinforceIonLaser,None,高功率离子激光炮,5,no_structured_extension_in_er-gamedata,,芭芭拉使用高功率炮筒以最大功率发射轨道炮，对路径上的敌人造成{0}(+技能增幅{1})(+目标体力上限的{8})技能伤害，同时可以破坏监视器和陷阱。命中的敌人将在{2}秒内承受{3}(+技能增幅{4})技能伤害。命中时，{5}秒间移动速度增加{6}。增加的移动速度在{7}秒后复原。,er-gamedata zh-CN fallback
2026-05-21T23:37:09.159Z,26,Barbara,芭芭拉,Barbara,E,1026400,BarbaraActive3_MagneticForce,None,闪光弹,5,no_structured_extension_in_er-gamedata,,芭芭拉投掷闪光弹对敌人造成{0}(+技能增幅{1})技能伤害。被中心区域命中的敌人将陷入{2}秒的晕厥。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,26,Barbara,芭芭拉,Barbara,E,1026410,BarbaraActive3_ReinforceMagneticForce,None,高能闪光弹,5,no_structured_extension_in_er-gamedata,,芭芭拉投掷高能闪光弹对敌人造成{0}(+技能增幅{1})的技能伤害。被中心区域命中的敌人将陷入{2}秒的晕厥。闪光弹爆炸后生成光磁暴区域，每{3}秒对范围内的敌人造成{4}(+技能增幅{5})的技能伤害，使敌人的移动速度降低{6}。,er-gamedata zh-CN fallback
2026-05-21T23:37:09.159Z,26,Barbara,芭芭拉,Barbara,R,1026500,BarbaraActive4_Overclock,None,超时实验,3,no_structured_extension_in_er-gamedata,,芭芭拉基本技能得到了强化。再次使用技能时将取消强化状态，{0}秒后可以再次施法。 BT-Mk III 强化远程无人机 : 芭芭拉在指定的位置安装体力为{1}(+芭芭拉等级 * {19})的强化远程无人机。强化远程无人机可以维持{3}秒，设置时不受最大安装数量限制。 强化远程无人机可以为已设置的远程无人机提供{4}秒的强化效果，攻击速度增加{5}，并在每进行{6}次普攻时发射轨道炮。 BT-Mk III 远程无人机属性 普攻 : {24}(+技能增幅{25}) 轨道炮: {26}(+技能增幅{27}) 防御力: {28} 高功率离子激光炮 : 芭芭拉使用高功率炮筒以最大功率发射离子激光炮，对路径上的敌人造成{7}(+技能增幅{8})(+目标体力上限的{23})技能伤害，同时可以破坏监视器和陷阱。命中的敌人将在{9}秒内承受{10}(+技能增幅{11})技能伤害。命中时，{20}秒间移动速度增加{21}。增加的移动速度在{22}秒后复原。 高能闪光弹 : 芭芭拉投掷高能闪光弹对敌人造成{12}(+技能增幅{13})技能伤害。被中心区域命中的敌人将陷入{14}秒的晕厥。闪光弹爆炸后生成光磁暴区域，每{15}秒对范围内的敌人造成{16}(+技能增幅{17})的技能伤害，使敌人的移动速度降低{18}。,dak.gg api zh-CN
